mGL-A,mGL-H,cond,replicate,sampleNum
44213,18752,mGL-WPRE,1,3
19277,10849,mGL-WPRE,0,3
3362,1248,mGL-WPRE,0,2
22474,12516,mGL-WPRE,0,3
27,60,mGL-WPRE,2,1
22144,13866,mGL-WPRE,2,1
4496,1893,mGL-WPRE,2,4
2802,1418,mGL-WPRE,0,2
17608,9359,mGL-WPRE,0,2
1900,1179,mGL-WPRE,0,2
24933,15965,mGL-WPRE,0,2
46890,22602,mGL-WPRE,0,1
24906,9385,mGL-WPRE,2,1
197,155,mGL-WPRE,1,4
7264,4156,mGL-WPRE,2,4
6484,2076,mGL-WPRE,2,2
701,396,mGL-WPRE,2,2
656,384,mGL-WPRE,1,1
239197,123650,mGL-WPRE,1,3
95,74,mGL-WPRE,1,4
29375,18286,mGL-WPRE,0,3
48975,21776,mGL-WPRE,1,3
10128,6662,mGL-WPRE,0,3
7111,3996,mGL-WPRE,0,1
1773,1000,mGL-WPRE,0,1
1187,769,mGL-WPRE,0,2
5547,2978,mGL-WPRE,0,2
42184,22316,mGL-WPRE,2,3
170,100,mGL-WPRE,2,4
40798,26270,mGL-WPRE,1,4
3116,1717,mGL-WPRE,2,3
2414,1293,mGL-WPRE,0,2
4165,2373,mGL-WPRE,1,2
22753,10302,mGL-WPRE,1,4
83033,37956,mGL-WPRE,1,2
890,525,mGL-WPRE,0,3
5097,3220,mGL-WPRE,0,3
588,340,mGL-WPRE,2,3
2378,1582,mGL-WPRE,0,3
14544,9816,mGL-WPRE,0,1
74,83,mGL-WPRE,0,1
2392,1257,mGL-WPRE,1,2
19635,12456,mGL-WPRE,1,4
14173,9379,mGL-WPRE,0,2
9734,3284,mGL-WPRE,1,1
141,73,mGL-WPRE,2,4
5614,3997,mGL-WPRE,0,3
17180,6819,mGL-WPRE,2,1
38545,19608,mGL-WPRE,1,1
655,639,mGL-WPRE,2,3
7883,3759,mGL-WPRE,1,4
10480,6815,mGL-WPRE,0,1
74558,30316,mGL-WPRE,2,3
41233,29434,mGL-WPRE,0,3
11173,7355,mGL-WPRE,1,2
1635,728,mGL-WPRE,0,3
23509,14603,mGL-WPRE,1,3
83273,44425,mGL-WPRE,2,2
26302,16333,mGL-WPRE,1,2
61808,36145,mGL-WPRE,1,1
48431,16386,mGL-WPRE,0,2
3272,2479,mGL-WPRE,2,3
668,364,mGL-WPRE,0,1
24,98,mGL-WPRE,2,3
157,123,mGL-WPRE,1,3
10375,6304,mGL-WPRE,0,2
8641,4703,mGL-WPRE,0,2
235,135,mGL-WPRE,1,1
158,149,mGL-WPRE,1,2
9328,6231,mGL-WPRE,1,1
1394,989,mGL-WPRE,2,3
41990,27343,mGL-WPRE,2,4
8961,5156,mGL-WPRE,0,3
77126,38635,mGL-WPRE,2,4
25466,12341,mGL-WPRE,2,4
237,208,mGL-WPRE,0,3
1442,961,mGL-WPRE,2,4
10770,6992,mGL-WPRE,2,1
513,253,mGL-WPRE,1,4
39951,24761,mGL-WPRE,1,3
73219,38551,mGL-WPRE,0,3
6577,4393,mGL-WPRE,0,3
41686,26364,mGL-WPRE,2,2
1577,743,mGL-WPRE,0,2
2729,1322,mGL-WPRE,0,1
481,283,mGL-WPRE,0,3
461,190,mGL-WPRE,2,4
2245,1103,mGL-WPRE,0,3
43874,25107,mGL-WPRE,1,3
3092,2255,mGL-WPRE,1,4
46295,30994,mGL-WPRE,1,4
37,65,mGL-WPRE,1,4
5921,3770,mGL-WPRE,0,3
13982,7955,mGL-WPRE,0,1
15059,9200,mGL-WPRE,0,1
20570,13520,mGL-WPRE,1,1
80397,37536,mGL-WPRE,1,3
135,66,mGL-WPRE,2,4
1801,1221,mGL-WPRE,1,1
21169,14457,mGL-WPRE,1,4
32369,14996,mGL-WPRE,2,3
10243,5250,mGL-WPRE,1,4
2769,1044,mGL-WPRE,0,2
26175,14285,mGL-WPRE,2,2
81231,47383,mGL-WPRE,1,1
6615,4799,mGL-WPRE,0,1
9400,5936,mGL-WPRE,0,2
3422,2012,mGL-WPRE,2,1
35588,20166,mGL-WPRE,1,3
27709,21315,mGL-WPRE,1,1
37081,20026,mGL-WPRE,0,1
323,178,mGL-WPRE,0,2
5786,4015,mGL-WPRE,2,3
31530,16174,mGL-WPRE,2,4
24569,11166,mGL-WPRE,2,1
21279,15526,mGL-WPRE,2,3
16330,8457,mGL-WPRE,2,2
21614,11518,mGL-WPRE,0,3
5038,2997,mGL-WPRE,0,3
62266,39809,mGL-WPRE,2,4
21849,11975,mGL-WPRE,1,4
39224,25984,mGL-WPRE,2,3
6144,3043,mGL-WPRE,0,1
27876,19542,mGL-WPRE,1,1
161,151,mGL-WPRE,2,2
98689,48332,mGL-WPRE,2,4
38731,26715,mGL-WPRE,1,3
25904,13761,mGL-WPRE,0,3
6821,2921,mGL-WPRE,2,1
25,69,mGL-WPRE,0,1
234503,97047,mGL-WPRE,2,3
5862,3462,mGL-WPRE,0,3
26197,14800,mGL-WPRE,1,4
3890,1884,mGL-WPRE,2,3
27782,16570,mGL-WPRE,1,1
13638,7783,mGL-WPRE,1,4
7576,4400,mGL-WPRE,0,1
2856,1970,mGL-WPRE,0,1
2540,1735,mGL-WPRE,2,1
22194,10793,mGL-WPRE,2,1
6989,4700,mGL-WPRE,0,2
19639,13089,mGL-WPRE,0,2
21938,13114,mGL-WPRE,1,1
109,99,mGL-WPRE,2,1
18966,9788,mGL-WPRE,0,1
60,68,mGL-WPRE,2,3
15483,10948,mGL-WPRE,1,2
27,72,mGL-WPRE,0,3
1220,776,mGL-WPRE,0,2
179,152,mGL-WPRE,0,1
2936,1997,mGL-WPRE,0,3
2836,1902,mGL-WPRE,0,1
15533,10430,mGL-WPRE,0,2
47613,22319,mGL-WPRE,0,3
7499,3992,mGL-WPRE,0,1
88,66,mGL-WPRE,2,2
18578,12713,mGL-WPRE,1,2
20014,12578,mGL-WPRE,0,3
1994,1270,mGL-WPRE,2,2
3819,1590,mGL-WPRE,0,2
48,90,mGL-WPRE,1,4
6182,3545,mGL-WPRE,2,2
8803,6241,mGL-WPRE,1,3
16829,9746,mGL-WPRE,2,1
1237,690,mGL-WPRE,0,2
158470,76015,mGL-WPRE,1,2
110,95,mGL-WPRE,2,1
1732,1066,mGL-WPRE,1,4
27734,15242,mGL-WPRE,1,1
15218,7578,mGL-WPRE,0,3
167726,59916,mGL-WPRE,2,2
21892,9867,mGL-WPRE,0,3
1379,892,mGL-WPRE,0,2
1461,976,mGL-WPRE,0,3
8005,4820,mGL-WPRE,0,1
23927,14141,mGL-WPRE,1,2
4212,2543,mGL-WPRE,0,3
4698,2512,mGL-WPRE,0,1
1959,1161,mGL-WPRE,0,3
65385,26573,mGL-WPRE,2,3
1080,739,mGL-WPRE,0,3
3047,1768,mGL-WPRE,0,2
1188,690,mGL-WPRE,0,3
489,347,mGL-WPRE,2,3
10930,7223,mGL-WPRE,1,4
13695,9320,mGL-WPRE,0,1
163,129,mGL-WPRE,0,2
83,83,mGL-WPRE,1,1
21686,13773,mGL-WPRE,0,2
20023,10983,mGL-WPRE,0,1
23600,15571,mGL-WPRE,0,3
118,88,mGL-WPRE,2,2
39675,16269,mGL-WPRE,1,4
6504,4348,mGL-WPRE,1,1
35778,17937,mGL-WPRE,1,3
10071,5083,mGL-WPRE,2,1
25253,13533,mGL-WPRE,1,1
4877,3065,mGL-WPRE,0,3
2992,1921,mGL-WPRE,0,2
995,588,mGL-WPRE,0,1
6015,3213,mGL-WPRE,2,4
29595,20029,mGL-WPRE,1,3
84715,38467,mGL-WPRE,2,1
241054,79342,mGL-WPRE,2,3
134,144,mGL-WPRE,0,3
9772,5161,mGL-WPRE,1,2
16527,7716,mGL-WPRE,2,2
3084,1901,mGL-WPRE,0,2
233,79,mGL-WPRE,0,2
180,113,mGL-WPRE,1,1
32090,18520,mGL-WPRE,1,4
31325,7203,mGL-WPRE,2,4
57037,25999,mGL-WPRE,2,3
3036,2259,mGL-WPRE,1,4
19905,11676,mGL-WPRE,1,2
5372,3137,mGL-WPRE,1,3
134,94,mGL-WPRE,0,1
21820,11758,mGL-WPRE,1,3
144,63,mGL-WPRE,0,1
24417,10457,mGL-WPRE,2,1
13153,8500,mGL-WPRE,2,1
3956,2234,mGL-WPRE,2,4
24849,14982,mGL-WPRE,2,3
4474,2575,mGL-WPRE,1,1
798,510,mGL-WPRE,0,1
45859,19479,mGL-WPRE,2,2
118657,66546,mGL-WPRE,1,2
59828,29259,mGL-WPRE,1,2
4785,3140,mGL-WPRE,0,2
5663,3440,mGL-WPRE,0,2
25450,13175,mGL-WPRE,1,2
1066,1051,mGL-WPRE,0,3
25382,15361,mGL-WPRE,0,2
10370,5073,mGL-WPRE,0,3
1620,866,mGL-WPRE,2,1
16771,12791,mGL-WPRE,0,2
2206,631,mGL-WPRE,0,2
12,86,mGL-WPRE,0,1
16443,9578,mGL-WPRE,1,3
2946,1699,mGL-WPRE,0,1
20917,12174,mGL-WPRE,0,3
79138,27373,mGL-WPRE,2,2
4854,1794,mGL-WPRE,0,1
6306,3398,mGL-WPRE,0,1
5196,2217,mGL-WPRE,0,3
787,534,mGL-WPRE,2,2
26767,16733,mGL-WPRE,0,1
10896,6610,mGL-WPRE,2,2
22669,12701,mGL-WPRE,1,1
17497,9857,mGL-WPRE,0,1
19795,12412,mGL-WPRE,0,1
24249,14286,mGL-WPRE,2,1
4645,2881,mGL-WPRE,0,1
7510,4488,mGL-WPRE,0,3
13935,6687,mGL-WPRE,0,3
47811,27276,mGL-WPRE,1,3
71,86,mGL-WPRE,0,2
69520,32727,mGL-WPRE,1,1
3309,1569,mGL-WPRE,2,1
928,410,mGL-WPRE,2,4
9364,6962,mGL-WPRE,1,1
41665,22569,mGL-WPRE,2,1
428,488,mGL-WPRE,1,4
14837,7994,mGL-WPRE,0,1
32692,18379,mGL-WPRE,1,1
6934,3356,mGL-WPRE,0,1
44503,30869,mGL-WPRE,2,2
5395,2749,mGL-WPRE,0,1
80,95,mGL-WPRE,0,3
13297,9906,mGL-WPRE,1,3
27461,17509,mGL-WPRE,2,3
3158,2170,mGL-WPRE,1,2
126,113,mGL-WPRE,0,2
15682,9515,mGL-WPRE,0,3
24770,16796,mGL-WPRE,0,1
13263,5694,mGL-WPRE,1,4
11498,7945,mGL-WPRE,2,3
10611,6215,mGL-WPRE,2,2
137,128,mGL-WPRE,0,2
3854,2366,mGL-WPRE,0,1
99555,37566,mGL-WPRE,2,3
15134,8109,mGL-WPRE,2,4
26792,17100,mGL-WPRE,1,1
23841,11572,mGL-WPRE,1,1
67,70,mGL-WPRE,0,1
10437,5170,mGL-WPRE,0,2
11846,6890,mGL-WPRE,0,2
11813,5439,mGL-WPRE,0,2
78,69,mGL-WPRE,1,2
46662,22818,mGL-WPRE,1,4
27543,13028,mGL-WPRE,0,1
49,143,mGL-WPRE,2,1
2713,1828,mGL-WPRE,2,1
106514,64755,mGL-WPRE,0,3
14662,9014,mGL-WPRE,0,1
12044,5947,mGL-WPRE,0,3
110,64,mGL-WPRE,0,3
7750,4943,mGL-WPRE,1,2
28327,17455,mGL-WPRE,0,1
36524,19001,mGL-WPRE,1,3
282,151,mGL-WPRE,0,2
8,64,mGL-WPRE,0,1
36705,20709,mGL-WPRE,1,3
4046,2849,mGL-WPRE,0,1
8574,6040,mGL-WPRE,1,3
30362,11617,mGL-WPRE,2,1
51,63,mGL-WPRE,1,2
9576,5929,mGL-WPRE,2,1
221,91,mGL-WPRE,0,1
158,79,mGL-WPRE,2,2
56886,30126,mGL-WPRE,1,2
26287,12941,mGL-WPRE,1,3
3,68,mGL-WPRE,0,2
9030,5650,mGL-WPRE,2,1
924,359,mGL-WPRE,2,4
43503,26277,mGL-WPRE,1,4
4135,2211,mGL-WPRE,2,4
17059,9746,mGL-WPRE,0,3
20956,8972,mGL-WPRE,2,4
2615,1748,mGL-WPRE,2,2
40349,20203,mGL-WPRE,1,3
5087,2586,mGL-WPRE,0,2
14917,6859,mGL-WPRE,0,2
18960,12498,mGL-WPRE,2,2
44563,24991,mGL-WPRE,0,3
31160,15819,mGL-WPRE,0,1
89079,43185,mGL-WPRE,2,4
9910,6139,mGL-WPRE,2,3
2207,1288,mGL-WPRE,0,1
17,69,mGL-WPRE,0,3
5683,3505,mGL-WPRE,0,1
22199,12380,mGL-WPRE,1,3
137713,57864,mGL-WPRE,2,1
2430,1793,mGL-WPRE,1,2
2967,1482,mGL-WPRE,0,2
2949,1633,mGL-WPRE,0,2
2371,1090,mGL-WPRE,0,3
18572,10677,mGL-WPRE,1,2
1887,1343,mGL-WPRE,0,1
514,228,mGL-WPRE,1,2
47268,21338,mGL-WPRE,0,2
147,121,mGL-WPRE,2,1
2031,1207,mGL-WPRE,0,1
8478,4741,mGL-WPRE,1,2
164004,77912,mGL-WPRE,1,3
116948,59259,mGL-WPRE,0,3
52862,22066,mGL-WPRE,1,1
890,421,mGL-WPRE,2,1
32286,22981,mGL-WPRE,0,1
14875,8167,mGL-WPRE,1,3
1767,1504,mGL-WPRE,2,3
11683,6316,mGL-WPRE,2,4
5862,3629,mGL-WPRE,0,1
4376,2926,mGL-WPRE,0,2
3623,2027,mGL-WPRE,2,1
10304,6153,mGL-WPRE,1,3
43989,32982,mGL-WPRE,1,4
8623,3148,mGL-WPRE,0,3
54534,29169,mGL-WPRE,0,2
9894,6834,mGL-WPRE,1,2
14895,8393,mGL-WPRE,0,2
32079,17137,mGL-WPRE,1,3
111473,69831,mGL-WPRE,1,1
14763,5943,mGL-WPRE,0,3
10536,5344,mGL-WPRE,2,1
9164,5911,mGL-WPRE,2,2
5584,3585,mGL-WPRE,0,1
17840,7954,mGL-WPRE,1,1
27448,17178,mGL-WPRE,1,2
127,84,mGL-WPRE,2,3
24559,16078,mGL-WPRE,0,3
3229,2401,mGL-WPRE,0,3
12066,3677,mGL-WPRE,0,2
20960,9480,mGL-WPRE,1,4
90,64,mGL-WPRE,0,1
48922,27495,mGL-WPRE,2,2
19,65,mGL-WPRE,0,1
26979,17473,mGL-WPRE,2,3
5391,3638,mGL-WPRE,0,3
61244,26144,mGL-WPRE,2,1
390,181,mGL-WPRE,2,3
77318,35539,mGL-WPRE,1,3
18735,12187,mGL-WPRE,1,2
750,306,mGL-WPRE,0,1
1597,830,mGL-WPRE,0,3
2008,836,mGL-WPRE,1,2
34998,23902,mGL-WPRE,1,3
6505,3138,mGL-WPRE,2,4
72598,27388,mGL-WPRE,2,2
23116,9471,mGL-WPRE,0,2
48040,29862,mGL-WPRE,2,2
99408,46055,mGL-WPRE,2,1
874,490,mGL-WPRE,1,3
18037,11242,mGL-WPRE,2,4
24396,16640,mGL-WPRE,1,2
3140,2314,mGL-WPRE,0,1
195,108,mGL-WPRE,2,4
31236,16636,mGL-WPRE,1,1
30,69,mGL-WPRE,0,1
315,176,mGL-WPRE,1,3
24272,16078,mGL-WPRE,1,3
5527,2140,mGL-WPRE,0,1
276,179,mGL-WPRE,2,4
81957,44424,mGL-WPRE,2,3
1353,516,mGL-WPRE,2,1
329,293,mGL-WPRE,1,4
5440,3405,mGL-WPRE,0,3
61335,31739,mGL-WPRE,1,4
15184,6185,mGL-WPRE,1,4
33309,15511,mGL-WPRE,1,2
94,78,mGL-WPRE,0,2
34732,21414,mGL-WPRE,2,3
34,61,mGL-WPRE,0,3
181,92,mGL-WPRE,1,2
1206,907,mGL-WPRE,2,2
5373,3411,mGL-WPRE,0,3
21,72,mGL-WPRE,1,2
14368,8770,mGL-WPRE,0,1
12191,8358,mGL-WPRE,1,2
575,416,mGL-WPRE,0,1
13470,7641,mGL-WPRE,2,3
6397,2725,mGL-WPRE,0,2
4639,2552,mGL-WPRE,0,1
28444,15860,mGL-WPRE,2,4
2414,1615,mGL-WPRE,0,2
43271,23915,mGL-WPRE,1,2
22849,23745,mGL-WPRE,2,1
38,75,mGL-WPRE,1,2
13759,7936,mGL-WPRE,0,2
132,80,mGL-WPRE,0,2
33518,15450,mGL-WPRE,2,2
43590,19774,mGL-WPRE,2,1
39127,20081,mGL-WPRE,0,3
368,359,mGL-WPRE,2,3
138,158,mGL-WPRE,1,2
35209,19535,mGL-WPRE,2,2
15625,12062,mGL-WPRE,1,4
42706,15791,mGL-WPRE,2,2
14178,4342,mGL-WPRE,2,3
1891,1092,mGL-WPRE,2,4
161,162,mGL-WPRE,2,2
212418,86398,mGL-WPRE,1,4
3903,2146,mGL-WPRE,2,3
1139,605,mGL-WPRE,0,1
1818,1467,mGL-WPRE,0,3
48025,24814,mGL-WPRE,2,1
327,158,mGL-WPRE,0,2
812,467,mGL-WPRE,0,2
2799,1668,mGL-WPRE,0,1
17602,11734,mGL-WPRE,1,2
74555,42282,mGL-WPRE,0,1
795,436,mGL-WPRE,0,3
25307,15344,mGL-WPRE,2,1
3267,2097,mGL-WPRE,0,3
43399,18776,mGL-WPRE,2,1
18769,10619,mGL-WPRE,0,2
1178,797,mGL-WPRE,0,1
2202,1423,mGL-WPRE,0,2
13029,9428,mGL-WPRE,0,1
31773,21719,mGL-WPRE,0,3
13345,9432,mGL-WPRE,2,4
7358,3708,mGL-WPRE,0,1
110,71,mGL-WPRE,1,1
14531,7479,mGL-WPRE,2,1
667,393,mGL-WPRE,1,4
25783,13971,mGL-WPRE,0,3
24259,15017,mGL-WPRE,1,3
797,504,mGL-WPRE,0,2
84414,45319,mGL-WPRE,0,1
80172,39971,mGL-WPRE,2,2
172,123,mGL-WPRE,0,1
39725,20585,mGL-WPRE,2,3
38252,19498,mGL-WPRE,1,2
7052,4594,mGL-WPRE,0,3
60744,36043,mGL-WPRE,1,2
689,319,mGL-WPRE,0,3
19786,10246,mGL-WPRE,2,3
78908,38454,mGL-WPRE,2,3
4831,2940,mGL-WPRE,0,1
1,112,mGL-WPRE,1,1
351,232,mGL-WPRE,0,1
13919,7838,mGL-WPRE,0,2
26117,12735,mGL-WPRE,0,2
1109,969,mGL-WPRE,0,2
64805,33739,mGL-WPRE,1,1
3466,1458,mGL-WPRE,0,3
278,258,mGL-WPRE,1,2
27474,13472,mGL-WPRE,2,1
876,474,mGL-WPRE,2,2
10420,7058,mGL-WPRE,1,2
1418,895,mGL-WPRE,1,3
34310,17467,mGL-WPRE,0,3
9241,5444,mGL-WPRE,0,2
43905,27424,mGL-WPRE,0,2
89,60,mGL-WPRE,0,1
928,575,mGL-WPRE,0,1
9188,5474,mGL-WPRE,0,3
2432,1787,mGL-WPRE,1,3
98,86,mGL-WPRE,0,2
1686,1091,mGL-WPRE,0,2
15,75,mGL-WPRE,1,2
6305,3196,mGL-WPRE,0,2
28094,20054,mGL-WPRE,1,1
7651,5402,mGL-WPRE,0,1
6373,3369,mGL-WPRE,0,2
2918,1316,mGL-WPRE,1,1
50,71,mGL-WPRE,2,2
693,370,mGL-WPRE,2,1
89345,33396,mGL-WPRE,1,1
159,106,mGL-WPRE,2,4
352,194,mGL-WPRE,2,2
54290,25093,mGL-WPRE,0,1
1045,386,mGL-WPRE,1,3
294,221,mGL-WPRE,2,2
2575,1626,mGL-WPRE,0,3
312,168,mGL-WPRE,2,2
2548,1886,mGL-WPRE,2,3
624,230,mGL-WPRE,0,1
5843,4264,mGL-WPRE,1,2
25533,18603,mGL-WPRE,0,1
13459,8469,mGL-WPRE,0,2
11456,6994,mGL-WPRE,1,1
18295,11145,mGL-WPRE,1,2
313,171,mGL-WPRE,2,4
6824,3174,mGL-WPRE,2,2
22109,11117,mGL-WPRE,0,3
19993,11730,mGL-WPRE,1,2
731,424,mGL-WPRE,2,2
3982,2715,mGL-WPRE,1,3
29418,13056,mGL-WPRE,0,1
32289,18042,mGL-WPRE,2,3
10546,5901,mGL-WPRE,0,3
1000,532,mGL-WPRE,1,1
82710,37910,mGL-WPRE,0,3
115014,75273,mGL-WPRE,2,1
24429,17935,mGL-WPRE,1,4
5509,3401,mGL-WPRE,2,2
39363,23731,mGL-WPRE,1,4
6863,3562,mGL-WPRE,1,4
7254,3514,mGL-WPRE,0,1
301,119,mGL-WPRE,2,2
33672,18184,mGL-WPRE,2,3
2183,1426,mGL-WPRE,1,3
74373,37668,mGL-WPRE,2,1
568,224,mGL-WPRE,2,4
1818,1553,mGL-WPRE,0,1
1687,792,mGL-WPRE,0,2
48134,25603,mGL-WPRE,2,1
36313,21004,mGL-WPRE,1,1
15726,9241,mGL-WPRE,2,1
5,69,mGL-WPRE,0,3
40395,22978,mGL-WPRE,0,3
6873,3858,mGL-WPRE,2,4
5182,3345,mGL-WPRE,1,4
105,118,mGL-WPRE,0,2
1,76,mGL-WPRE,0,1
3888,1860,mGL-WPRE,0,3
12170,8827,mGL-WPRE,1,4
42197,27061,mGL-WPRE,1,2
2287,1183,mGL-WPRE,0,1
18836,11783,mGL-WPRE,2,4
16563,11589,mGL-WPRE,1,4
1031,712,mGL-WPRE,0,2
1512,963,mGL-WPRE,2,1
53969,31435,mGL-WPRE,2,2
6335,2845,mGL-WPRE,0,2
26439,13617,mGL-WPRE,1,3
204,108,mGL-WPRE,0,1
78884,36828,mGL-WPRE,0,1
13805,7212,mGL-WPRE,0,3
4873,2666,mGL-WPRE,2,1
71349,34773,mGL-WPRE,1,3
77479,51548,mGL-WPRE,1,3
12241,7448,mGL-WPRE,2,1
555265,186237,mGL-WPRE,2,2
403,197,mGL-WPRE,2,2
19882,11191,mGL-WPRE,2,2
2660,1802,mGL-WPRE,2,2
26632,16900,mGL-WPRE,1,2
175,118,mGL-WPRE,1,1
78193,28080,mGL-WPRE,2,4
21648,12506,mGL-WPRE,2,1
727,523,mGL-WPRE,2,4
67,72,mGL-WPRE,2,1
33427,18562,mGL-WPRE,0,3
90,76,mGL-WPRE,0,2
2976,2221,mGL-WPRE,2,1
553,319,mGL-WPRE,2,3
11583,7354,mGL-WPRE,0,3
38143,18349,mGL-WPRE,2,2
33771,20701,mGL-WPRE,2,4
4431,2384,mGL-WPRE,1,3
7685,3878,mGL-WPRE,0,1
5912,3241,mGL-WPRE,1,3
26282,14311,mGL-WPRE,2,3
4828,2770,mGL-WPRE,0,1
2869,1887,mGL-WPRE,0,2
3796,2588,mGL-WPRE,1,1
89,69,mGL-WPRE,0,1
22834,7254,mGL-WPRE,2,2
14135,10059,mGL-WPRE,0,3
32115,16104,mGL-WPRE,2,2
13564,10553,mGL-WPRE,1,1
7078,3476,mGL-WPRE,1,2
12429,6617,mGL-WPRE,1,3
26776,13629,mGL-WPRE,0,3
20054,10916,mGL-WPRE,1,4
18407,11971,mGL-WPRE,0,2
105442,50172,mGL-WPRE,0,2
68969,42963,mGL-WPRE,1,2
9885,5472,mGL-WPRE,2,2
4598,3221,mGL-WPRE,0,2
112702,55701,mGL-WPRE,2,3
16535,10553,mGL-WPRE,1,4
20118,12169,mGL-WPRE,1,2
3528,1969,mGL-WPRE,2,1
1075,479,mGL-WPRE,0,2
77959,48289,mGL-WPRE,0,2
18853,10514,mGL-WPRE,2,2
20,55,mGL-WPRE,0,3
7498,5799,mGL-WPRE,1,1
55919,38442,mGL-WPRE,1,1
892,553,mGL-WPRE,2,2
6433,2771,mGL-WPRE,0,2
1873,950,mGL-WPRE,0,2
19634,10780,mGL-WPRE,1,4
369,125,mGL-WPRE,0,3
440,296,mGL-WPRE,0,1
15885,10732,mGL-WPRE,0,2
37542,22239,mGL-WPRE,0,3
153216,80324,mGL-WPRE,1,1
682,277,mGL-WPRE,2,3
8808,5216,mGL-WPRE,0,3
41229,28456,mGL-WPRE,1,2
82444,36293,mGL-WPRE,2,2
38985,28956,mGL-WPRE,1,3
116,89,mGL-WPRE,2,4
16598,8360,mGL-WPRE,2,1
210293,116881,mGL-WPRE,1,4
24583,14379,mGL-WPRE,0,3
13673,8714,mGL-WPRE,0,1
7277,4246,mGL-WPRE,0,1
62138,33701,mGL-WPRE,2,4
3915,886,mGL-WPRE,2,4
51199,28807,mGL-WPRE,2,1
1640,1043,mGL-WPRE,0,3
8038,5179,mGL-WPRE,0,3
2742,1341,mGL-WPRE,0,2
1792,836,mGL-WPRE,0,1
38549,19026,mGL-WPRE,1,1
73,112,mGL-WPRE,2,3
1573,1078,mGL-WPRE,0,3
25417,13401,mGL-WPRE,0,1
56950,25517,mGL-WPRE,1,2
1760,873,mGL-WPRE,0,3
486,224,mGL-WPRE,2,4
4919,3040,mGL-WPRE,2,3
60,65,mGL-WPRE,0,3
49709,16991,mGL-WPRE,1,4
3706,2578,mGL-WPRE,2,3
11216,6424,mGL-WPRE,0,2
1838,1315,mGL-WPRE,1,1
38456,24899,mGL-WPRE,0,1
5751,3759,mGL-WPRE,0,3
7124,4001,mGL-WPRE,2,2
6094,3557,mGL-WPRE,0,2
10554,7222,mGL-WPRE,1,2
50704,32210,mGL-WPRE,0,3
4467,2488,mGL-WPRE,0,1
12250,6941,mGL-WPRE,0,3
67079,38087,mGL-WPRE,1,2
78696,30844,mGL-WPRE,0,1
8479,5618,mGL-WPRE,0,1
7154,4661,mGL-WPRE,2,2
43194,22178,mGL-WPRE,2,4
12268,8520,mGL-WPRE,1,1
30992,19208,mGL-WPRE,2,3
21522,12242,mGL-WPRE,1,3
118,69,mGL-WPRE,0,1
9231,5796,mGL-WPRE,0,2
357,239,mGL-WPRE,2,1
21461,11004,mGL-WPRE,2,2
7087,2527,mGL-WPRE,1,4
35694,22738,mGL-WPRE,1,2
186,90,mGL-WPRE,2,3
776,484,mGL-WPRE,0,1
1000,821,mGL-WPRE,0,3
13302,6982,mGL-WPRE,2,1
79,90,mGL-WPRE,0,1
20905,12311,mGL-WPRE,0,3
3836,1662,mGL-WPRE,1,2
96,76,mGL-WPRE,2,2
1021,474,mGL-WPRE,2,4
13700,10222,mGL-WPRE,0,1
15370,8362,mGL-WPRE,1,4
40929,20013,mGL-WPRE,2,3
101,97,mGL-WPRE,1,2
6618,3786,mGL-WPRE,0,2
53,56,mGL-WPRE,0,2
3391,2167,mGL-WPRE,1,1
14263,9724,mGL-WPRE,0,2
1553,848,mGL-WPRE,0,1
26244,15326,mGL-WPRE,0,1
10516,4868,mGL-WPRE,2,3
51246,20982,mGL-WPRE,0,2
3736,2710,mGL-WPRE,1,4
16284,10114,mGL-WPRE,0,3
26,74,mGL-WPRE,0,3
41886,25852,mGL-WPRE,1,2
122181,61343,mGL-WPRE,1,3
2591,1282,mGL-WPRE,0,1
13175,6984,mGL-WPRE,0,1
5758,3447,mGL-WPRE,1,4
35,44,mGL-WPRE,0,3
3304,2227,mGL-WPRE,1,4
39762,23821,mGL-WPRE,0,1
9396,7050,mGL-WPRE,1,2
273,179,mGL-WPRE,1,1
249,187,mGL-WPRE,2,4
501,330,mGL-WPRE,0,2
14262,8412,mGL-WPRE,0,2
147,67,mGL-WPRE,1,4
293,134,mGL-WPRE,1,1
125205,61299,mGL-WPRE,1,2
1129,875,mGL-WPRE,1,3
5686,2994,mGL-WPRE,0,1
14708,7780,mGL-WPRE,0,3
46039,26694,mGL-WPRE,2,2
1196,743,mGL-WPRE,0,1
28966,14382,mGL-WPRE,1,2
35971,20560,mGL-WPRE,1,1
135440,74208,mGL-WPRE,1,2
23,89,mGL-WPRE,2,3
7611,4587,mGL-WPRE,1,1
263,168,mGL-WPRE,1,3
18495,8563,mGL-WPRE,0,3
18720,10562,mGL-WPRE,2,2
7400,5150,mGL-WPRE,0,2
47191,29717,mGL-WPRE,1,4
10976,7052,mGL-WPRE,0,1
156,78,mGL-WPRE,2,3
242,141,mGL-WPRE,2,3
1695,1024,mGL-WPRE,0,3
156,89,mGL-WPRE,2,3
5738,2389,mGL-WPRE,0,2
36488,17848,mGL-WPRE,0,1
49333,32318,mGL-WPRE,0,1
4673,2939,mGL-WPRE,0,3
46238,22630,mGL-WPRE,0,1
159,110,mGL-WPRE,2,1
29696,16890,mGL-WPRE,0,2
7664,3935,mGL-WPRE,0,2
67,79,mGL-WPRE,0,3
